"rbf..","sample.ID","date.fractionation","Plot","Sampling_year","SOM_fraction","mass.filter.s.","mass.filter.s.....dried.som","mass.som.on.filter","mass.som.on.filter.corr","mass.soil","mass.soil.corr","mass.rbf...som.fraction.freeze.dried","mass.som.fraction","total.mass.som.fractions","moisture_content","mass_rbf","Tmt","App_rate","Basalt_type_exp","Dose_resp_exp","recovery_percent","fraction_prop","core_id","Ctotal","Ntotal","CN","C_bulk","N_bulk","CN_bulk","Cprop","Nprop"
53,"19_2025_oPOM","09/03/2026",19,2025,"oPOM",0.106,0.204,"0.098",0.098,9.1,9.0789276396,175.17,0.157999999999987,9.11599999999999,0.002315644,175.11,"Huhnerberg","50","Y","Y",100.408334132308,1.73321632294852,"19_2025",38.64,2.49,15.5180722891566,2.43599037166667,0.513440778666667,6.26627359007417,27.4925055113868,8.40546529114635
54,"19_2025_MAOM","09/03/2026",19,2025,"MAOM",NA,NA,"#VALUE!",0,9.1,9.0789276396,171.31,8.75,9.11599999999999,0.002315644,162.56,"Huhnerberg","50","Y","Y",100.408334132308,95.9850811759545,"19_2025",0.66,0.05,13.2,2.43599037166667,0.513440778666667,6.26627359007417,26.0059129596587,9.34723975618125
28,"20_2025_fPOM","09/03/2026",20,2025,"fPOM",0.113,0.139,"0.026",0.026,9,8.97929883,108.376,0.207000000000008,9.14999999999999,0.00230013,108.195,"Bolsdorfer","50","Y","N",101.901052334172,2.2622950819673,"20_2025",18.01354027,1.188598275,15.1552805088835,2.12721760433333,0.366123765333333,7.4463676087729,19.1573929618792,7.34440177495493
45,"20_2025_oPOM","09/03/2026",20,2025,"oPOM",0.107,0.36,"0.253",0.253,9,8.97929883,177.12,0.322999999999979,9.14999999999999,0.00230013,177.05,"Bolsdorfer","50","Y","N",101.901052334172,3.53005464480852,"20_2025",38.35,2.48,15.4637096774194,2.12721760433333,0.366123765333333,7.4463676087729,63.6406897689406,23.9114101515772
50,"20_2025_MAOM","09/03/2026",20,2025,"MAOM",NA,NA,"#VALUE!",0,9,8.97929883,173.04,8.62,9.14999999999999,0.00230013,164.42,"Bolsdorfer","50","Y","N",101.901052334172,94.2076502732242,"20_2025",0.96,0.07,13.7142857142857,2.12721760433333,0.366123765333333,7.4463676087729,42.5153233397759,18.0117658112736
48,"21_2025_fPOM","11/03/2026",21,2025,"fPOM",0.109,0.11,"0.001",0.001,9.05,9.02099472285,104.036,0.0460000000000065,9.114,0.003205003,103.991,"Eifelgold","50","Y","N",101.030986936667,0.504718016238824,"21_2025",28.54483604,1.577027202,18.1004081627756,2.033913339,0.56745997,3.59820834287511,7.08343504303617,1.40266112682469
60,"21_2025_oPOM","11/03/2026",21,2025,"oPOM",0.11,0.324,"0.214",0.214,9.05,9.02099472285,103.938,0.287999999999997,9.114,0.003205003,103.864,"Eifelgold","50","Y","N",101.030986936667,3.15997366688607,"21_2025",35.73,2.39,14.9497907949791,2.033913339,0.56745997,3.59820834287511,55.5116370756244,13.3090217162943
51,"21_2025_MAOM","11/03/2026",21,2025,"MAOM",NA,NA,"#VALUE!",0,9.05,9.02099472285,179.58,8.78,9.114,0.003205003,170.8,"Eifelgold","50","Y","N",101.030986936667,96.3353083168751,"21_2025",1.18,0.09,13.1111111111111,2.033913339,0.56745997,3.59820834287511,55.8901215868926,15.278923989156
57,"1_2026_fPOM","12/03/2026",1,2026,"fPOM",0.109,0.109,"0",0,9.14,9.11779397698,106.089,0.0579999999999927,9.136,0.002429543,106.031,"Control","0","Y","Y",100.199675744659,0.634851138353686,"1_2026",11.23240089,0.700104237,16.0438978888797,1.87,0.13,14.3846153846154,3.81331684035372,3.41893824481299
66,"1_2026_oPOM","12/03/2026",1,2026,"oPOM",0.112,0.239,"0.127",0.127,9.14,9.11779397698,174.35,0.137,9.136,0.002429543,174.34,"Control","0","Y","Y",100.199675744659,1.49956217162873,"1_2026",38.55,2.43,15.8641975308642,1.87,0.13,14.3846153846154,30.913434072881,28.0302775158293
69,"1_2026_MAOM","12/03/2026",1,2026,"MAOM",NA,NA,"#VALUE!",0,9.14,9.11779397698,116.541,8.941,9.136,0.002429543,107.6,"Control","0","Y","Y",100.199675744659,97.8655866900176,"1_2026",1.23,0.09,13.6666666666667,1.87,0.13,14.3846153846154,64.3714821543966,67.7530984777045
56,"2_2026_fPOM","12/03/2026",2,2026,"fPOM",0.109,0.114,"0.005",0.005,9.07,9.04320914284,106.248,0.0430000000000064,9.157,0.002953788,106.21,"Eifelgold","50","Y","N",101.258301730753,0.469586108987729,"2_2026",13.38288975,0.76311183,17.5372589231122,2.39,0.15,15.9333333333333,2.6294640689181,2.3889780998147
46,"2_2026_oPOM","12/03/2026",2,2026,"oPOM",0.107,0.32,"0.213",0.213,9.07,9.04320914284,161.7,0.312999999999988,9.157,0.002953788,161.6,"Eifelgold","50","Y","N",101.258301730753,3.4181500491426,"2_2026",38.35,2.34,16.3888888888889,2.39,0.15,15.9333333333333,54.8477214998405,53.3231407666246
71,"2_2026_MAOM","12/03/2026",2,2026,"MAOM",NA,NA,"#VALUE!",0,9.07,9.04320914284,118.035,8.801,9.157,0.002953788,109.234,"Eifelgold","50","Y","N",101.258301730753,96.1122638418697,"2_2026",1.14,0.09,12.6666666666667,2.39,0.15,15.9333333333333,45.8443434224818,57.6673583051218
152,"3_2026_fPOM","23/03/2026",3,2026,"fPOM",0.107,0.118,"0.011",0.011,9.06,9.03375140424,106.51,0.0400000000000063,9.21199999999999,0.002897196,106.481,"Huhnerberg","2","N","Y",101.973140368644,0.434216239687433,"3_2026",19.94973373,1.089537144,18.3102832609808,2.73,0.19,14.3684210526316,3.17307632344547,2.48997221930245
147,"3_2026_oPOM","23/03/2026",3,2026,"oPOM",0.105,0.3,"0.195",0.195,9.06,9.03375140424,104.251,0.441999999999993,9.21199999999999,0.002897196,104.004,"Huhnerberg","2","N","Y",101.973140368644,4.79808944854531,"3_2026",15.61,1.03,15.1553398058252,2.73,0.19,14.3684210526316,27.4352294109129,26.0106954315877
148,"3_2026_MAOM","23/03/2026",3,2026,"MAOM",NA,NA,"#VALUE!",0,9.06,9.03375140424,185.32,8.72999999999999,9.21199999999999,0.002897196,176.59,"Huhnerberg","2","N","Y",101.973140368644,94.7676943117673,"3_2026",1.45,0.1,14.5,2.73,0.19,14.3684210526316,50.3344896527702,49.8777338482986
64,"4_2026_fPOM","12/03/2026",4,2026,"fPOM",0.107,0.109,"0.002",0.002,9.01,8.96662655377,106.477,0.0379999999999967,9.208,0.004813923,106.441,"Bolsdorfer","50","Y","N",102.691909212261,0.412684622067731,"4_2026",28.28293228,1.572709084,17.9835753272727,2.29,0.15,15.2666666666667,5.09691319604325,4.32688569302019
44,"4_2026_oPOM","12/03/2026",4,2026,"oPOM",0.108,0.407,"0.299",0.299,9.01,8.96662655377,176.06,0.369,9.208,0.004813923,175.99,"Bolsdorfer","50","Y","N",102.691909212261,4.00738488271068,"4_2026",36.18,2.3,15.7304347826087,2.29,0.15,15.2666666666667,63.3131812473679,61.4465682015638
72,"4_2026_MAOM","12/03/2026",4,2026,"MAOM",NA,NA,"#VALUE!",0,9.01,8.96662655377,111.974,8.801,9.208,0.004813923,103.173,"Bolsdorfer","50","Y","N",102.691909212261,95.5799304952216,"4_2026",1.24,0.09,13.7777777777778,2.29,0.15,15.2666666666667,51.7550715345305,57.347958297133
154,"5_2026_fPOM","23/03/2026",5,2026,"fPOM",0.106,0.108,"0.002",0.002,9.24,9.2158926552,105.751,0.0529999999999973,9.67399999999998,0.00260902,105.7,"Huhnerberg","4","N","Y",104.970840719824,0.547860243952836,"5_2026",25.44186401,1.516656876,16.7749636800513,2.14,0.15,14.2666666666667,6.51335786127733,5.53944004052071
146,"5_2026_oPOM","23/03/2026",5,2026,"oPOM",0.106,0.444,"0.338",0.338,9.24,9.2158926552,106.332,0.700999999999993,9.67399999999998,0.00260902,105.969,"Huhnerberg","4","N","Y",104.970840719824,7.24622700020669,"5_2026",10.8,0.7,15.4285714285714,2.14,0.15,14.2666666666667,36.5697437393609,33.8157260009645
139,"5_2026_MAOM","23/03/2026",5,2026,"MAOM",NA,NA,"#VALUE!",0,9.24,9.2158926552,186,8.91999999999999,9.67399999999998,0.00260902,177.08,"Huhnerberg","4","N","Y",104.970840719824,92.2059127558405,"5_2026",1.14,0.08,14.25,2.14,0.15,14.2666666666667,49.1190376362889,49.1764868031149
58,"6_2026_fPOM","12/03/2026",6,2026,"fPOM",0.11,0.117,"0.007",0.007,9.32,9.29793212264,102.73,0.103000000000009,9.504,0.002367798,102.634,"Lime","2","Y","N",102.216276421918,1.0837542087543,"6_2026",10.7807188,0.688110113,15.6671419244205,2.14,0.16,13.375,5.45964923967131,4.66088894406341
49,"6_2026_oPOM","12/03/2026",6,2026,"oPOM",0.108,0.35,"0.242",0.242,9.32,9.29793212264,176.53,0.292000000000002,9.504,0.002367798,176.48,"Lime","2","Y","N",102.216276421918,3.07239057239059,"6_2026",35.83,2.4,14.9291666666667,2.14,0.16,13.375,51.441006639605,46.0858585858588
70,"6_2026_MAOM","12/03/2026",6,2026,"MAOM",NA,NA,"#VALUE!",0,9.32,9.29793212264,115.059,9.10899999999999,9.504,0.002367798,105.95,"Lime","2","Y","N",102.216276421918,95.8438552188551,"6_2026",1.4,0.1,14,2.14,0.16,13.375,62.7015875263538,59.9024095117844
145,"7_2026_fPOM","24/03/2026",7,2026,"fPOM",0.107,0.109,"0.002",0.002,9.29,9.25617934624,103.812,0.0259999999999962,9.379,0.003640544,103.788,"Huhnerberg","8","N","Y",101.326904429633,0.277215054909865,"7_2026",17.68780327,1.065663695,16.5979223586105,2.32,0.17,13.6470588235294,2.11350230807239,1.73775305720514
131,"7_2026_oPOM","24/03/2026",7,2026,"oPOM",0.11,0.348,"0.238",0.238,9.29,9.25617934624,105.08,0.363,9.379,0.003640544,104.955,"Huhnerberg","8","N","Y",101.326904429633,3.87034865124213,"7_2026",33.37,2.15,15.5209302325581,2.32,0.17,13.6470588235294,55.6696269361853,48.9485270598269
141,"7_2026_MAOM","24/03/2026",7,2026,"MAOM",NA,NA,"#VALUE!",0,9.29,9.25617934624,183.46,8.99000000000001,9.379,0.003640544,174.47,"Huhnerberg","8","N","Y",101.326904429633,95.852436293848,"7_2026",1.31,0.1,13.1,2.32,0.17,13.6470588235294,54.1235739417849,56.3837860552047
135,"8_2026_fPOM","24/03/2026",8,2026,"fPOM",0.11,0.117,"0.007",0.007,9.09,9.0454075506,103.913,0.0559999999999974,9.14099999999999,0.00490566,103.864,"Huhnerberg","12","N","Y",101.056806438684,0.612624439339213,"8_2026",21.75750923,1.269281149,17.141599595284,2.34,0.17,13.7647058823529,5.69623157839594,4.57407442511739
136,"8_2026_oPOM","24/03/2026",8,2026,"oPOM",0.108,0.26,"0.152",0.152,9.09,9.0454075506,97.645,0.204999999999998,9.14099999999999,0.00490566,97.592,"Huhnerberg","12","N","Y",101.056806438684,2.24264303686685,"8_2026",34.01,2.22,15.3198198198198,2.34,0.17,13.7647058823529,32.5949955913852,29.2862796579082
142,"8_2026_MAOM","24/03/2026",8,2026,"MAOM",NA,NA,"#VALUE!",0,9.09,9.0454075506,184.82,8.88,9.14099999999999,0.00490566,175.94,"Huhnerberg","12","N","Y",101.056806438684,97.1447325237939,"8_2026",1.47,0.11,13.3636363636364,2.34,0.17,13.7647058823529,61.0268191495629,62.8583563389255
67,"9_2026_fPOM","13/03/2026",9,2026,"fPOM",0.107,0.113,"0.006",0.006,9.05,9.0169414541,97.556,0.0729999999999933,9.28699999999999,0.003652878,97.489,"Huhnerberg","50","N","Y",102.995012746558,0.786045009152507,"9_2026",29.63914108,1.8255831,16.2354379156994,1.86,0.14,13.2857142857143,12.5256445814522,10.2499320324869
86,"9_2026_oPOM","13/03/2026",9,2026,"oPOM",0.108,0.232,"0.124",0.124,9.05,9.0169414541,175.43,0.204000000000008,9.28699999999999,0.003652878,175.35,"Huhnerberg","50","N","Y",102.995012746558,2.19661892968674,"9_2026",39.65,2.67,14.8501872659176,1.86,0.14,13.2857142857143,46.8257744957416,41.8926610161686
82,"9_2026_MAOM","13/03/2026",9,2026,"MAOM",NA,NA,"#VALUE!",0,9.05,9.0169414541,185.56,9.00999999999999,9.28699999999999,0.003652878,176.55,"Huhnerberg","50","N","Y",102.995012746558,97.0173360611607,"9_2026",0.96,0.08,12,1.86,0.14,13.2857142857143,50.0734637735023,55.4384777492347
22,"10_2026_fPOM","13/03/2026",10,2026,"fPOM",0.107,0.109,"0.002",0.002,9.28,9.26601883552,106.609,0.0709999999999837,9.05099999999997,0.001506591,106.54,"Lime","2","Y","N",97.6794906276708,0.784443707877405,"10_2026",22.74202347,1.551187754,14.6610385566517,2.08,0.14,14.8571428571429,8.57684481511624,8.69156766686989
85,"10_2026_oPOM","13/03/2026",10,2026,"oPOM",0.109,0.249,"0.14",0.14,9.28,9.26601883552,163.38,0.22999999999999,9.05099999999997,0.001506591,163.29,"Lime","2","Y","N",97.6794906276708,2.54115567340615,"10_2026",38.51,2.56,15.04296875,2.08,0.14,14.8571428571429,47.0480312417648,46.4668465994267
83,"10_2026_MAOM","13/03/2026",10,2026,"MAOM",NA,NA,"#VALUE!",0,9.28,9.26601883552,184.68,8.75,9.05099999999997,0.001506591,175.93,"Lime","2","Y","N",97.6794906276708,96.6744006187164,"10_2026",1,0.08,12.5,2.08,0.14,14.8571428571429,46.4780772205368,55.2425146392665
88,"11_2026_fPOM","16/03/2026",11,2026,"fPOM",0.108,0.115,"0.007",0.007,9.24,9.21387123888,104.562,0.0690000000000026,9.41800000000002,0.002827788,104.5,"Control","0","Y","Y",102.21545055089,0.732639626247637,"11_2026",21.44045067,1.294558048,16.5619847662482,2.08,0.14,14.8571428571429,7.55198257954313,6.7746037460185
87,"11_2026_oPOM","16/03/2026",11,2026,"oPOM",0.108,0.247,"0.139",0.139,9.24,9.21387123888,174.75,0.219000000000023,9.41800000000002,0.002827788,174.67,"Control","0","Y","Y",102.21545055089,2.32533446591656,"11_2026",38.16,2.42,15.7685950413223,2.08,0.14,14.8571428571429,42.6609438554693,40.1950671965578
90,"11_2026_MAOM","16/03/2026",11,2026,"MAOM",NA,NA,"#VALUE!",0,9.24,9.21387123888,187.43,9.13,9.41800000000002,0.002827788,178.3,"Control","0","Y","Y",102.21545055089,96.9420259078358,"11_2026",1.29,0.09,14.3333333333333,2.08,0.14,14.8571428571429,60.1226987601482,62.3198737978944
144,"12_2026_fPOM","24/03/2026",12,2026,"fPOM",0.106,0.115,"0.009",0.009,9.13,9.09717946687,104.668,0.054000000000002,9.16300000000001,0.003594801,104.623,"Huhnerberg","20","N","Y",100.723526818062,0.589326639746829,"12_2026",23.28001404,1.412431002,16.48223099538,1.97,0.14,14.0714285714286,6.96422966875747,5.94559440202077
134,"12_2026_oPOM","24/03/2026",12,2026,"oPOM",0.107,0.285,"0.178",0.178,9.13,9.09717946687,104.74,0.258999999999986,9.16300000000001,0.003594801,104.659,"Huhnerberg","20","N","Y",100.723526818062,2.8265851795262,"12_2026",37.02,2.44,15.172131147541,1.97,0.14,14.0714285714286,53.1168443381015,49.2633417003138
143,"12_2026_MAOM","24/03/2026",12,2026,"MAOM",NA,NA,"#VALUE!",0,9.13,9.09717946687,184.02,8.85000000000002,9.16300000000001,0.003594801,175.17,"Huhnerberg","20","N","Y",100.723526818062,96.584088180727,"12_2026",1.06,0.08,13.25,1.97,0.14,14.0714285714286,51.9691032850612,55.190907531844
74,"13_2026_fPOM","16/03/2026",13,2026,"fPOM",0.108,0.136,"0.028",0.028,9.02,8.99571070948,108.346,0.171000000000006,9.10100000000001,0.002692826,108.203,"Eifelgold","50","Y","N",101.170438822683,1.87891440501051,"13_2026",25.43236732,1.421242476,17.8944604805071,1.81,0.14,12.9285714285714,26.400685807219,19.0742354369229
92,"13_2026_oPOM","16/03/2026",13,2026,"oPOM",0.109,0.229,"0.12",0.12,9.02,8.99571070948,163.66,0.180000000000007,9.10100000000001,0.002692826,163.6,"Eifelgold","50","Y","N",101.170438822683,1.97780463685316,"13_2026",37.52,2.48,15.1290322580645,1.81,0.14,12.9285714285714,40.9984695992988,35.0353964242561
91,"13_2026_MAOM","16/03/2026",13,2026,"MAOM",NA,NA,"#VALUE!",0,9.02,8.99571070948,171.74,8.75,9.10100000000001,0.002692826,162.99,"Eifelgold","50","Y","N",101.170438822683,96.1432809581363,"13_2026",1.01,0.07,14.4285714285714,1.81,0.14,12.9285714285714,53.6490131313357,48.0716404790682
89,"14_2026_fPOM","16/03/2026",14,2026,"fPOM",0.11,0.108,"-0.002",0,9,9,105.796,0.0230000000000103,9.10600000000004,0,105.773,"Huhnerberg","50","Y","Y",101.177777777778,0.252580716011534,"14_2026",29.64695549,1.841350317,16.1006600516419,2.26,0.17,13.2941176470588,3.31338462178153,2.73582106762308
80,"14_2026_oPOM","16/03/2026",14,2026,"oPOM",0.108,0.311,"0.203",0.203,9,9,162.27,0.273000000000025,9.10600000000004,0,162.2,"Huhnerberg","50","Y","Y",101.177777777778,2.99802328135321,"14_2026",38.31,2.62,14.6221374045802,2.26,0.17,13.2941176470588,50.8204742958591,46.204829394973
94,"14_2026_MAOM","16/03/2026",14,2026,"MAOM",NA,NA,"#VALUE!",0,9,9,189.46,8.81,9.10600000000004,0,180.65,"Huhnerberg","50","Y","Y",101.177777777778,96.7493960026353,"14_2026",1.16,0.1,11.6,2.26,0.17,13.2941176470588,49.6589820190517,56.9114094133149
63,"15_2026_fPOM","16/03/2026",15,2026,"fPOM",0.108,0.121,"0.013",0.013,9.09,9.06594783273,106.55,0.0390000000000015,8.99900000000001,0.002646003,106.524,"Bolsdorfer","50","Y","N",99.2615462391225,0.433381486831886,"15_2026",23.97444916,1.397448421,17.1558740914703,1.89,0.14,13.5,5.49739810737369,4.32591624617037
84,"15_2026_oPOM","16/03/2026",15,2026,"oPOM",0.109,0.108,"-0.001",0,9.09,9.06594783273,168.98,0.0799999999999841,8.99900000000001,0.002646003,168.9,"Bolsdorfer","50","Y","N",99.2615462391225,0.888987665295966,"15_2026",35.5,2.23,15.9192825112108,1.89,0.14,13.5,16.6979164645539,14.1603035257857
93,"15_2026_MAOM","16/03/2026",15,2026,"MAOM",NA,NA,"#VALUE!",0,9.09,9.06594783273,187.83,8.88000000000002,8.99900000000001,0.002646003,178.95,"Bolsdorfer","50","Y","N",99.2615462391225,98.6776308478721,"15_2026",1.26,0.1,12.6,1.89,0.14,13.5,65.7850872319148,70.4840220341944
137,"16_2026_fPOM","24/03/2026",16,2026,"fPOM",0.107,0.112,"0.005",0.005,9.18,9.16213312206,104.264,0.115999999999985,9.343,0.001946283,104.153,"Huhnerberg","30","N","Y",101.974069526501,1.24157122979755,"16_2026",32.29343414,1.826347947,17.6819724812273,2.5,0.15,16.6666666666667,16.0378394958344,15.1169404439668
132,"16_2026_oPOM","24/03/2026",16,2026,"oPOM",0.107,0.455,"0.348",0.348,9.18,9.16213312206,106.278,0.427000000000007,9.343,0.001946283,106.199,"Huhnerberg","30","N","Y",101.974069526501,4.57026650968647,"16_2026",36.57,2.52,14.5119047619048,2.5,0.15,16.6666666666667,66.8538585036936,76.7804773627326
140,"16_2026_MAOM","24/03/2026",16,2026,"MAOM",NA,NA,"#VALUE!",0,9.18,9.16213312206,184.8,8.80000000000001,9.343,0.001946283,176,"Huhnerberg","30","N","Y",101.974069526501,94.188162260516,"16_2026",0.71,0.05,14.2,2.5,0.15,16.6666666666667,26.7494380819865,31.3960540868387
162,"17_2026_fPOM","07/04/2026",17,2026,"fPOM",0.106,0.109,"0.003",0.003,9.56,9.5321472268,105.782,0.090999999999994,9.92099999999999,0.00291347,105.694,"Lime","2","Y","N",104.079382786983,0.917246245338111,"17_2026",32.9607811,1.792199969,18.391240748872,2.05,0.15,13.6666666666667,14.7478793694568,10.9592579497355
161,"17_2026_oPOM","07/04/2026",17,2026,"oPOM",0.107,0.387,"0.28",0.28,9.56,9.5321472268,106.886,0.61999999999999,9.92099999999999,0.00291347,106.546,"Lime","2","Y","N",104.079382786983,6.24937002318305,"17_2026",16.86,1.21,13.9338842975207,2.05,0.15,13.6666666666667,51.3972578492031,50.4115848536766
158,"17_2026_MAOM","07/04/2026",17,2026,"MAOM",NA,NA,"#VALUE!",0,9.56,9.5321472268,183.62,9.21000000000001,9.92099999999999,0.00291347,174.41,"Lime","2","Y","N",104.079382786983,92.8333837314788,"17_2026",0.92,0.07,13.1428571428571,2.05,0.15,13.6666666666667,41.6618112355905,43.3222457413568
96,"18_2026_fPOM","17/03/2026",18,2026,"fPOM",0.106,0.123,"0.017",0.017,9.55,9.5197365848,104.051,0.230999999999995,10.016,0.003168944,103.837,"Control","0","Y","Y",105.212995241826,2.3063099041533,"18_2026",16.71080208,1.040011287,16.0679045399629,1.98,0.14,14.1428571428571,19.4647920926513,17.1327737974237
108,"18_2026_oPOM","17/03/2026",18,2026,"oPOM",0.109,0.474,"0.365",0.365,9.55,9.5197365848,174.63,0.585000000000008,10.016,0.003168944,174.41,"Control","0","Y","Y",105.212995241826,5.84065495207675,"18_2026",20.16,1.37,14.7153284671533,1.98,0.14,14.1428571428571,59.4684867847814,57.1549806024653
106,"18_2026_MAOM","17/03/2026",18,2026,"MAOM",NA,NA,"#VALUE!",0,9.55,9.5197365848,176.99,9.20000000000002,10.016,0.003168944,167.79,"Control","0","Y","Y",105.212995241826,91.85303514377,"18_2026",0.86,0.06,14.3333333333333,1.98,0.14,14.1428571428571,39.8957627392132,39.3655864901871
95,"19_2026_fPOM","17/03/2026",19,2026,"fPOM",0.108,0.115,"0.007",0.007,9.02,8.98887043758,97.698,0.120000000000005,9.327,0.003451171,97.585,"Huhnerberg","50","Y","Y",103.76164685839,1.28658732711488,"19_2026",29.57481384,1.819944382,16.2503943156215,1.88,0.13,14.4615384615385,20.2396705788966,18.0116721379624
107,"19_2026_oPOM","17/03/2026",19,2026,"oPOM",0.109,0.376,"0.267",0.267,9.02,8.98887043758,164.54,0.426999999999992,9.327,0.003451171,164.38,"Huhnerberg","50","Y","Y",103.76164685839,4.57810657231685,"19_2026",30.46,1.97,15.4619289340102,1.88,0.13,14.4615384615385,74.1750671238145,69.3759226728015
104,"19_2026_MAOM","17/03/2026",19,2026,"MAOM",NA,NA,"#VALUE!",0,9.02,8.98887043758,171.31,8.78,9.327,0.003451171,162.53,"Huhnerberg","50","Y","Y",103.76164685839,94.1353061005683,"19_2026",0.5,0.04,12.5,1.88,0.13,14.4615384615385,25.0359856650448,28.9647095694056
97,"20_2026_fPOM","17/03/2026",20,2026,"fPOM",0.109,0.106,"-0.003",0,9.23,9.20537728591,106.256,0.0919999999999987,9.43600000000002,0.002667683,106.164,"Bolsdorfer","50","Y","N",102.505304312111,0.97498940228909,"20_2026",31.58865166,1.999277234,15.8000356942993,2.1,0.13,16.1538461538462,14.6660002862389,14.9944162722142
81,"20_2026_oPOM","17/03/2026",20,2026,"oPOM",0.11,0.414,"0.304",0.304,9.23,9.20537728591,175.27,0.434000000000026,9.43600000000002,0.002667683,175.14,"Bolsdorfer","50","Y","N",102.505304312111,4.59940652819018,"20_2026",31.58,2.08,15.1826923076923,2.1,0.13,16.1538461538462,69.1663134096408,73.5905044510428
102,"20_2026_MAOM","17/03/2026",20,2026,"MAOM",NA,NA,"#VALUE!",0,9.23,9.20537728591,179.68,8.91,9.43600000000002,0.002667683,170.77,"Bolsdorfer","50","Y","N",102.505304312111,94.4256040695207,"20_2026",0.6,0.05,12,2.1,0.13,16.1538461538462,26.9787440198631,36.3175400267387
101,"21_2026_fPOM","19/03/2026",21,2026,"fPOM",0.109,0.105,"-0.004",0,9.05,9.0178793237,103.843,0.0880000000000081,9.15499999999999,0.003549246,103.755,"Eifelgold","50","Y","N",101.520542373412,0.961223375204896,"21_2026",25.22785378,1.287819147,19.5895936465681,1.91,0.13,14.6923076923077,12.6961270992603,9.52216820871407
103,"21_2026_oPOM","19/03/2026",21,2026,"oPOM",0.108,0.285,"0.177",0.177,9.05,9.0178793237,177.14,0.296999999999969,9.15499999999999,0.003549246,177.02,"Eifelgold","50","Y","N",101.520542373412,3.24412889131588,"21_2026",35.01,2.32,15.0905172413793,1.91,0.13,14.6923076923077,59.4643730287796,57.8952232911757
79,"21_2026_MAOM","19/03/2026",21,2026,"MAOM",NA,NA,"#VALUE!",0,9.05,9.0178793237,181.52,8.77000000000001,9.15499999999999,0.003549246,172.75,"Eifelgold","50","Y","N",101.520542373412,95.7946477334792,"21_2026",1.02,0.08,12.75,1.91,0.13,14.6923076923077,51.1573511456277,58.9505524513718
